Cruise;Date;DeciYear;Year;Month;Day;Hours;Minutes;Longitude;Latitude;Pressure;Depth;Temperature;Salinity;Conductivity;O2;Beam;PAR;Fluor;Sig_theta;Season;VertZone;MLD_dens125;MLD_bvfrq;MLD_densT2;DCM;z_par_1pcnt
330;21/11/2016;2016.8894;2016;11;21;12;46;295.83499;31.668;1060;1049.96533;6.3208;35.0852;3.5207;202.34;0.399;0;0.017;27.59149;4;10;93.3257;89.3563;91.3409;111.1923;178.673
330;21/11/2016;2016.8894;2016;11;21;12;46;295.83499;31.668;1062;1051.94104;6.3212;35.0859;3.5209;202.23;0.399;0;0.019;27.59201;4;10;93.3257;89.3563;91.3409;111.1923;178.673
330;21/11/2016;2016.8894;2016;11;21;12;46;295.83499;31.668;1064;1053.9165;6.3052;35.0851;3.5194;203.03999;0.399;0;0.019;27.59349;4;10;93.3257;89.3563;91.3409;111.1923;178.673
330;21/11/2016;2016.8894;2016;11;21;12;46;295.83499;31.668;1066;1055.89221;6.289;35.0849;3.518;203.36;0.399;0;0.019;27.59546;4;10;93.3257;89.3563;91.3409;111.1923;178.673
330;21/11/2016;2016.8894;2016;11;21;12;46;295.83499;31.668;1068;1057.86902;6.28;35.0862;3.5174;203.88;0.399;0;0.019;27.59768;4;10;93.3257;89.3563;91.3409;111.1923;178.673
330;21/11/2016;2016.8894;2016;11;21;12;46;295.83499;31.668;1070;1059.84412;6.2725;35.0877;3.5169;204.37;0.399;0;0.019;27.59986;4;10;93.3257;89.3563;91.3409;111.1923;178.673
330;21/11/2016;2016.8894;2016;11;21;12;46;295.83499;31.668;1072;1061.82031;6.2618;35.0873;3.516;204.96001;0.399;0;0.022;27.60095;4;10;93.3257;89.3563;91.3409;111.1923;178.673
330;21/11/2016;2016.8894;2016;11;21;12;46;295.83499;31.668;1074;1063.79614;6.2538;35.0871;3.5153;204.92;0.399;0;0.019;27.60186;4;10;93.3257;89.3563;91.3409;111.1923;178.673
330;21/11/2016;2016.8894;2016;11;21;12;46;295.83499;31.668;1076;1065.77319;6.2421;35.0861;3.5142;205.14;0.399;0;0.02;27.6026;4;10;93.3257;89.3563;91.3409;111.1923;178.673
330;21/11/2016;2016.8894;2016;11;21;12;46;295.83499;31.668;1078;1067.7489;6.2312;35.086;3.5133;205.87;0.399;0;0.02;27.60396;4;10;93.3257;89.3563;91.3409;111.1923;178.673
330;21/11/2016;2016.8894;2016;11;21;12;46;295.83499;31.668;1080;1069.72375;6.2197;35.0864;3.5124;206.33;0.399;0;0.017;27.60578;4;10;93.3257;89.3563;91.3409;111.1923;178.673
330;21/11/2016;2016.8894;2016;11;21;12;46;295.83499;31.668;1082;1071.70007;6.215;35.0864;3.512;206.45;0.399;0;0.021;27.60641;4;10;93.3257;89.3563;91.3409;111.1923;178.673
330;21/11/2016;2016.8894;2016;11;21;12;46;295.83499;31.668;1084;1073.67664;6.2075;35.0874;3.5115;205.98;0.399;0;0.021;27.60819;4;10;93.3257;89.3563;91.3409;111.1923;178.673
330;21/11/2016;2016.8894;2016;11;21;12;46;295.83499;31.668;1086;1075.65198;6.204;35.0883;3.5114;205.72;0.399;0;0.017;27.60938;4;10;93.3257;89.3563;91.3409;111.1923;178.673
330;21/11/2016;2016.8894;2016;11;21;12;46;295.83499;31.668;1088;1077.62732;6.2066;35.0897;3.5118;205.96001;0.399;0;0.023;27.61018;4;10;93.3257;89.3563;91.3409;111.1923;178.673
330;21/11/2016;2016.8894;2016;11;21;12;46;295.83499;31.668;1090;1079.60352;6.2044;35.0902;3.5118;206.10001;0.398;0;0.021;27.61089;4;10;93.3257;89.3563;91.3409;111.1923;178.673
330;21/11/2016;2016.8894;2016;11;21;12;46;295.83499;31.668;1092;1081.57922;6.2006;35.0904;3.5115;206.52;0.399;0;0.014;27.61156;4;10;93.3257;89.3563;91.3409;111.1923;178.673
330;21/11/2016;2016.8894;2016;11;21;12;46;295.83499;31.668;1094;1083.55481;6.1946;35.0906;3.5111;206.83;0.398;0;0.014;27.61251;4;10;93.3257;89.3563;91.3409;111.1923;178.673
330;21/11/2016;2016.8894;2016;11;21;12;46;295.83499;31.668;1096;1085.53125;6.1804;35.0909;3.5099;207.39999;0.398;0;0.018;27.6146;4;10;93.3257;89.3563;91.3409;111.1923;178.673
330;21/11/2016;2016.8894;2016;11;21;12;46;295.83499;31.668;1098;1087.50635;6.1699;35.0914;3.509;208.13;0.398;0;0.019;27.61637;4;10;93.3257;89.3563;91.3409;111.1923;178.673
330;21/11/2016;2016.8894;2016;11;21;12;46;295.83499;31.668;1100;1089.48242;6.1599;35.094;3.5084;209.08;0.398;0;0.02;27.61973;4;10;93.3257;89.3563;91.3409;111.1923;178.673
330;21/11/2016;2016.8894;2016;11;21;12;46;295.83499;31.668;1102;1091.45813;6.1259;35.0945;3.5054;209.82001;0.398;0;0.016;27.6245;4;10;93.3257;89.3563;91.3409;111.1923;178.673
330;21/11/2016;2016.8894;2016;11;21;12;46;295.83499;31.668;1104;1093.43347;6.1025;35.0939;3.5033;209.91;0.398;0;0.019;27.62704;4;10;93.3257;89.3563;91.3409;111.1923;178.673
330;21/11/2016;2016.8894;2016;11;21;12;46;295.83499;31.668;1106;1095.40942;6.0876;35.0928;3.502;211;0.398;0;0.022;27.6281;4;10;93.3257;89.3563;91.3409;111.1923;178.673
330;21/11/2016;2016.8894;2016;11;21;12;46;295.83499;31.668;1108;1097.38513;6.0526;35.0915;3.4987;212.11;0.398;0;0.016;27.63154;4;10;93.3257;89.3563;91.3409;111.1923;178.673
330;21/11/2016;2016.8894;2016;11;21;12;46;295.83499;31.668;1110;1099.36084;6.0206;35.0893;3.4957;212.32001;0.398;0;0.016;27.63388;4;10;93.3257;89.3563;91.3409;111.1923;178.673
330;21/11/2016;2016.8894;2016;11;21;12;46;295.83499;31.668;1112;1101.33557;6.0091;35.0892;3.4947;212.36;0.398;0;0.019;27.63528;4;10;93.3257;89.3563;91.3409;111.1923;178.673
330;21/11/2016;2016.8894;2016;11;21;12;46;295.83499;31.668;1114;1103.31189;5.9944;35.0887;3.4934;213.39;0.398;0;0.02;27.63677;4;10;93.3257;89.3563;91.3409;111.1923;178.673
330;21/11/2016;2016.8894;2016;11;21;12;46;295.83499;31.668;1116;1105.28625;5.9807;35.088;3.4922;213.62;0.398;0;0.016;27.63797;4;10;93.3257;89.3563;91.3409;111.1923;178.673
330;21/11/2016;2016.8894;2016;11;21;12;46;295.83499;31.668;1118;1107.26367;5.9649;35.0867;3.4907;213.59;0.398;0;0.016;27.63896;4;10;93.3257;89.3563;91.3409;111.1923;178.673
330;21/11/2016;2016.8894;2016;11;21;12;46;295.83499;31.668;1120;1109.23804;5.9489;35.0861;3.4893;214.77;0.398;0;0.017;27.64052;4;10;93.3257;89.3563;91.3409;111.1923;178.673
330;21/11/2016;2016.8894;2016;11;21;12;46;295.83499;31.668;1122;1111.21436;5.9245;35.0844;3.487;215.31;0.398;0;0.02;27.64226;4;10;93.3257;89.3563;91.3409;111.1923;178.673
330;21/11/2016;2016.8894;2016;11;21;12;46;295.83499;31.668;1124;1113.18884;5.9082;35.0826;3.4854;215.57001;0.398;0;0.014;27.64291;4;10;93.3257;89.3563;91.3409;111.1923;178.673
330;21/11/2016;2016.8894;2016;11;21;12;46;295.83499;31.668;1126;1115.16492;5.9054;35.0833;3.4853;214.92;0.398;0;0.021;27.64384;4;10;93.3257;89.3563;91.3409;111.1923;178.673
330;21/11/2016;2016.8894;2016;11;21;12;46;295.83499;31.668;1128;1117.13965;5.8986;35.083;3.4847;215.50999;0.398;0;0.018;27.64448;4;10;93.3257;89.3563;91.3409;111.1923;178.673
330;21/11/2016;2016.8894;2016;11;21;12;46;295.83499;31.668;1130;1119.1156;5.895;35.0831;3.4845;215.99001;0.398;0;0.022;27.64503;4;10;93.3257;89.3563;91.3409;111.1923;178.673
330;21/11/2016;2016.8894;2016;11;21;12;46;295.83499;31.668;1132;1121.09094;5.8916;35.0826;3.4842;215.85001;0.398;0;0.02;27.64509;4;10;93.3257;89.3563;91.3409;111.1923;178.673
330;21/11/2016;2016.8894;2016;11;21;12;46;295.83499;31.668;1134;1123.06567;5.8918;35.0836;3.4844;215.58;0.398;0;0.018;27.64588;4;10;93.3257;89.3563;91.3409;111.1923;178.673
330;21/11/2016;2016.8894;2016;11;21;12;46;295.83499;31.668;1136;1125.04175;5.8835;35.0828;3.4837;215.69;0.398;0;0.018;27.64631;4;10;93.3257;89.3563;91.3409;111.1923;178.673
330;21/11/2016;2016.8894;2016;11;21;12;46;295.83499;31.668;1138;1127.01746;5.8712;35.0823;3.4826;216.02;0.398;0;0.016;27.64747;4;10;93.3257;89.3563;91.3409;111.1923;178.673
330;21/11/2016;2016.8894;2016;11;21;12;46;295.83499;31.668;1140;1128.99268;5.855;35.0812;3.4811;217.03999;0.398;0;0.012;27.64865;4;10;93.3257;89.3563;91.3409;111.1923;178.673
330;21/11/2016;2016.8894;2016;11;21;12;46;295.83499;31.668;1142;1130.9668;5.8486;35.0811;3.4806;217.31;0.398;0;0.019;27.64939;4;10;93.3257;89.3563;91.3409;111.1923;178.673
330;21/11/2016;2016.8894;2016;11;21;12;46;295.83499;31.668;1144;1132.94287;5.8312;35.0804;3.479;218.50999;0.398;0;0.02;27.65103;4;10;93.3257;89.3563;91.3409;111.1923;178.673
330;21/11/2016;2016.8894;2016;11;21;12;46;295.83499;31.668;1146;1134.91833;5.8085;35.0783;3.4769;218.64;0.398;0;0.024;27.65221;4;10;93.3257;89.3563;91.3409;111.1923;178.673
330;21/11/2016;2016.8894;2016;11;21;12;46;295.83499;31.668;1148;1136.89331;5.7968;35.0776;3.4758;218.25999;0.398;0;0.02;27.65313;4;10;93.3257;89.3563;91.3409;111.1923;178.673
330;21/11/2016;2016.8894;2016;11;21;12;46;295.83499;31.668;1150;1138.86902;5.7778;35.0771;3.4741;220.99001;0.398;0;0.016;27.65511;4;10;93.3257;89.3563;91.3409;111.1923;178.673
330;21/11/2016;2016.8894;2016;11;21;12;46;295.83499;31.668;1152;1140.84375;5.7002;35.0682;3.4663;222.66;0.399;0;0.014;27.65765;4;10;93.3257;89.3563;91.3409;111.1923;178.673
330;21/11/2016;2016.8894;2016;11;21;12;46;295.83499;31.668;1154;1142.81897;5.6787;35.0663;3.4643;223;0.398;0;0.016;27.65881;4;10;93.3257;89.3563;91.3409;111.1923;178.673
330;21/11/2016;2016.8894;2016;11;21;12;46;295.83499;31.668;1156;1144.79456;5.6658;35.0649;3.4631;224.35001;0.399;0;0.02;27.65931;4;10;93.3257;89.3563;91.3409;111.1923;178.673
330;21/11/2016;2016.8894;2016;11;21;12;46;295.83499;31.668;1158;1146.76868;5.6408;35.064;3.4608;224.82001;0.399;0;0.017;27.66167;4;10;93.3257;89.3563;91.3409;111.1923;178.673
330;21/11/2016;2016.8894;2016;11;21;12;46;295.83499;31.668;1160;1148.74487;5.6031;35.0614;3.4572;225.14999;0.399;0;0.017;27.66423;4;10;93.3257;89.3563;91.3409;111.1923;178.673
330;21/11/2016;2016.8894;2016;11;21;12;46;295.83499;31.668;1162;1150.7196;5.6238;35.0635;3.4594;224.12;0.399;0;0.02;27.6634;4;10;93.3257;89.3563;91.3409;111.1923;178.673
330;21/11/2016;2016.8894;2016;11;21;12;46;295.83499;31.668;1164;1152.69507;5.6244;35.0663;3.4598;223.81;0.399;0;0.02;27.66557;4;10;93.3257;89.3563;91.3409;111.1923;178.673
330;21/11/2016;2016.8894;2016;11;21;12;46;295.83499;31.668;1166;1154.67041;5.5617;35.0618;3.4537;225.60001;0.399;0;0.02;27.66965;4;10;93.3257;89.3563;91.3409;111.1923;178.673
330;21/11/2016;2016.8894;2016;11;21;12;46;295.83499;31.668;1168;1156.64478;5.5456;35.0604;3.4522;225.08;0.399;0;0.016;27.67051;4;10;93.3257;89.3563;91.3409;111.1923;178.673
330;21/11/2016;2016.8894;2016;11;21;12;46;295.83499;31.668;1170;1158.61987;5.5434;35.0609;3.4522;225.44;0.399;0;0.016;27.6712;4;10;93.3257;89.3563;91.3409;111.1923;178.673
330;21/11/2016;2016.8894;2016;11;21;12;46;295.83499;31.668;1172;1160.59448;5.5413;35.0608;3.452;225.34;0.399;0;0.017;27.6714;4;10;93.3257;89.3563;91.3409;111.1923;178.673
330;21/11/2016;2016.8894;2016;11;21;12;46;295.83499;31.668;1174;1162.56995;5.54;35.0613;3.4521;225.48;0.399;0;0.016;27.67197;4;10;93.3257;89.3563;91.3409;111.1923;178.673
330;21/11/2016;2016.8894;2016;11;21;12;46;295.83499;31.668;1176;1164.54504;5.5299;35.0616;3.4512;226.13;0.399;0;0.019;27.67346;4;10;93.3257;89.3563;91.3409;111.1923;178.673
330;21/11/2016;2016.8894;2016;11;21;12;46;295.83499;31.668;1178;1166.52051;5.5179;35.0613;3.4502;226.2;0.399;0;0.02;27.67469;4;10;93.3257;89.3563;91.3409;111.1923;178.673
330;21/11/2016;2016.8894;2016;11;21;12;46;295.83499;31.668;1180;1168.49451;5.5127;35.061;3.4498;225.88;0.399;0;0.015;27.67511;4;10;93.3257;89.3563;91.3409;111.1923;178.673
330;21/11/2016;2016.8894;2016;11;21;12;46;295.83499;31.668;1182;1170.46997;5.5078;35.0616;3.4495;226.66;0.399;0;0.017;27.6762;4;10;93.3257;89.3563;91.3409;111.1923;178.673
330;21/11/2016;2016.8894;2016;11;21;12;46;295.83499;31.668;1184;1172.44434;5.48;35.0611;3.447;228.05;0.399;0;0.02;27.67917;4;10;93.3257;89.3563;91.3409;111.1923;178.673
330;21/11/2016;2016.8894;2016;11;21;12;46;295.83499;31.668;1186;1174.4198;5.472;35.0605;3.4463;228.07001;0.398;0;0.02;27.67968;4;10;93.3257;89.3563;91.3409;111.1923;178.673
330;21/11/2016;2016.8894;2016;11;21;12;46;295.83499;31.668;1188;1176.39465;5.4627;35.06;3.4455;228.09;0.398;0;0.02;27.68042;4;10;93.3257;89.3563;91.3409;111.1923;178.673
330;21/11/2016;2016.8894;2016;11;21;12;46;295.83499;31.668;1190;1178.36951;5.454;35.0602;3.4448;228.09;0.398;0;0.017;27.68165;4;10;93.3257;89.3563;91.3409;111.1923;178.673
330;21/11/2016;2016.8894;2016;11;21;12;46;295.83499;31.668;1192;1180.34485;5.4428;35.0596;3.4438;228.85001;0.398;0;0.018;27.68254;4;10;93.3257;89.3563;91.3409;111.1923;178.673
330;21/11/2016;2016.8894;2016;11;21;12;46;295.83499;31.668;1194;1182.31897;5.4389;35.0596;3.4436;228.49001;0.398;0;0.018;27.68303;4;10;93.3257;89.3563;91.3409;111.1923;178.673
330;21/11/2016;2016.8894;2016;11;21;12;46;295.83499;31.668;1196;1184.29358;5.4331;35.0596;3.4431;228.92;0.398;0;0.022;27.68375;4;10;93.3257;89.3563;91.3409;111.1923;178.673
330;21/11/2016;2016.8894;2016;11;21;12;46;295.83499;31.668;1198;1186.26855;5.4299;35.0592;3.4429;229.24001;0.398;0;0.018;27.68384;4;10;93.3257;89.3563;91.3409;111.1923;178.673
330;21/11/2016;2016.8894;2016;11;21;12;46;295.83499;31.668;1200;1188.24341;5.4298;35.0593;3.443;229.09;0.398;0;0.015;27.68395;4;10;93.3257;89.3563;91.3409;111.1923;178.673
330;21/11/2016;2016.8894;2016;11;21;12;46;295.83499;31.668;1202;1190.21875;5.4295;35.0594;3.443;229.17999;0.398;0;0.025;27.68409;4;10;93.3257;89.3563;91.3409;111.1923;178.673
330;21/11/2016;2016.8894;2016;11;21;12;46;295.83499;31.668;1204;1192.19275;5.4284;35.0594;3.443;229.03999;0.398;0;0.02;27.68425;4;10;93.3257;89.3563;91.3409;111.1923;178.673
330;21/11/2016;2016.8894;2016;11;21;12;46;295.83499;31.668;1206;1194.16797;5.4245;35.0595;3.4427;229.5;0.398;0;0.017;27.68481;4;10;93.3257;89.3563;91.3409;111.1923;178.673
330;21/11/2016;2016.8894;2016;11;21;12;46;295.83499;31.668;1208;1196.14233;5.416;35.0589;3.442;229.52;0.398;0;0.017;27.68538;4;10;93.3257;89.3563;91.3409;111.1923;178.673
330;21/11/2016;2016.8894;2016;11;21;12;46;295.83499;31.668;1210;1198.1167;5.4132;35.0587;3.4418;229.41;0.398;0;0.02;27.68558;4;10;93.3257;89.3563;91.3409;111.1923;178.673
330;21/11/2016;2016.8894;2016;11;21;12;46;295.83499;31.668;6;5.9581;22.8898;36.624;5.2974;211.59;0.442;106.66;0.063;25.19822;4;0;93.3257;89.3563;91.3409;111.1923;178.673
331;15/12/2016;2016.95557;2016;12;15;18;3;295.83701;31.67;7;6.9517;21.7977;36.5311;5.1688;216.99001;0.445;484.95999;0.037;25.4391;1;0;68.5101;8.9373;30.7821;86.3778;98.2892
331;15/12/2016;2016.95557;2016;12;15;18;3;295.83701;31.67;9;8.9373;21.7858;36.5331;5.1679;216.75999;0.445;396.92999;0.036;25.44407;1;0;68.5101;8.9373;30.7821;86.3778;98.2892
331;15/12/2016;2016.95557;2016;12;15;18;3;295.83701;31.67;11;10.9237;21.7844;36.5334;5.1679;216.88;0.442;332.76001;0.048;25.4448;1;0;68.5101;8.9373;30.7821;86.3778;98.2892
331;15/12/2016;2016.95557;2016;12;15;18;3;295.83701;31.67;13;12.9096;21.7863;36.5329;5.1681;216.92;0.441;278.59;0.053;25.444;1;0;68.5101;8.9373;30.7821;86.3778;98.2892
331;15/12/2016;2016.95557;2016;12;15;18;3;295.83701;31.67;15;14.8955;21.7881;36.5324;5.1683;216.96001;0.441;224.42999;0.058;25.44322;1;0;68.5101;8.9373;30.7821;86.3778;98.2892
331;15/12/2016;2016.95557;2016;12;15;18;3;295.83701;31.67;17;16.8819;21.791;36.5316;5.1686;217.13;0.441;200.39999;0.053;25.44191;1;0;68.5101;8.9373;30.7821;86.3778;98.2892
331;15/12/2016;2016.95557;2016;12;15;18;3;295.83701;31.67;19;18.867;21.7879;36.5325;5.1685;217.24001;0.441;219.32001;0.052;25.44358;1;0;68.5101;8.9373;30.7821;86.3778;98.2892
331;15/12/2016;2016.95557;2016;12;15;18;3;295.83701;31.67;21;20.8531;21.7727;36.5406;5.168;216.82001;0.441;210.14999;0.054;25.45412;1;0;68.5101;8.9373;30.7821;86.3778;98.2892
331;15/12/2016;2016.95557;2016;12;15;18;3;295.83701;31.67;23;22.8395;21.7648;36.5445;5.1677;217.11;0.442;190.55;0.06;25.45941;1;0;68.5101;8.9373;30.7821;86.3778;98.2892
331;15/12/2016;2016.95557;2016;12;15;18;3;295.83701;31.67;25;24.8249;21.7626;36.562;5.1698;217.28;0.443;174.86;0.063;25.47345;1;0;68.5101;8.9373;30.7821;86.3778;98.2892
331;15/12/2016;2016.95557;2016;12;15;18;3;295.83701;31.67;27;26.8109;21.7693;36.5787;5.1727;216.7;0.442;141.99001;0.066;25.48439;1;0;68.5101;8.9373;30.7821;86.3778;98.2892
331;15/12/2016;2016.95557;2016;12;15;18;3;295.83701;31.67;29;28.7966;21.779;36.598;5.1762;217.2;0.442;112.66;0.066;25.49647;1;0;68.5101;8.9373;30.7821;86.3778;98.2892
331;15/12/2016;2016.95557;2016;12;15;18;3;295.83701;31.67;31;30.7821;21.7821;36.6288;5.1805;216.10001;0.441;106.9;0.071;25.51914;1;0;68.5101;8.9373;30.7821;86.3778;98.2892
331;15/12/2016;2016.95557;2016;12;15;18;3;295.83701;31.67;33;32.7688;21.781;36.644;5.1824;216.89999;0.44;111.63;0.07;25.53113;1;0;68.5101;8.9373;30.7821;86.3778;98.2892
331;15/12/2016;2016.95557;2016;12;15;18;3;295.83701;31.67;35;34.7537;21.7803;36.6525;5.1835;217.42999;0.439;112.94;0.067;25.5379;1;0;68.5101;8.9373;30.7821;86.3778;98.2892
331;15/12/2016;2016.95557;2016;12;15;18;3;295.83701;31.67;37;36.74;21.7804;36.6518;5.1835;216.64;0.439;109.3;0.081;25.53745;1;0;68.5101;8.9373;30.7821;86.3778;98.2892
331;15/12/2016;2016.95557;2016;12;15;18;3;295.83701;31.67;39;38.726;21.7799;36.6523;5.1836;216.75999;0.438;76.04;0.078;25.53809;1;0;68.5101;8.9373;30.7821;86.3778;98.2892
331;15/12/2016;2016.95557;2016;12;15;18;3;295.83701;31.67;41;40.7114;21.7799;36.6522;5.1837;216.45;0.438;79.49;0.079;25.53812;1;0;68.5101;8.9373;30.7821;86.3778;98.2892
331;15/12/2016;2016.95557;2016;12;15;18;3;295.83701;31.67;43;42.6968;21.7794;36.6527;5.1838;216.63;0.438;68.25;0.08;25.53875;1;0;68.5101;8.9373;30.7821;86.3778;98.2892
331;15/12/2016;2016.95557;2016;12;15;18;3;295.83701;31.67;45;44.6829;21.779;36.6529;5.1838;216.47;0.437;64.48;0.087;25.53913;1;0;68.5101;8.9373;30.7821;86.3778;98.2892
331;15/12/2016;2016.95557;2016;12;15;18;3;295.83701;31.67;47;46.6689;21.7786;36.6531;5.1839;215.58;0.437;82.27;0.085;25.5395;1;0;68.5101;8.9373;30.7821;86.3778;98.2892
331;15/12/2016;2016.95557;2016;12;15;18;3;295.83701;31.67;49;48.6535;21.7777;36.6528;5.1839;216.45;0.436;76.38;0.086;25.53964;1;0;68.5101;8.9373;30.7821;86.3778;98.2892
331;15/12/2016;2016.95557;2016;12;15;18;3;295.83701;31.67;51;50.6395;21.7767;36.6527;5.1838;216.39;0.436;67.77;0.087;25.53995;1;0;68.5101;8.9373;30.7821;86.3778;98.2892
331;15/12/2016;2016.95557;2016;12;15;18;3;295.83701;31.67;53;52.6254;21.776;36.6531;5.1839;216.13;0.436;56.89;0.091;25.54057;1;0;68.5101;8.9373;30.7821;86.3778;98.2892
331;15/12/2016;2016.95557;2016;12;15;18;3;295.83701;31.67;55;54.6115;21.7742;36.6537;5.1839;216.02;0.436;49.83;0.094;25.54164;1;0;68.5101;8.9373;30.7821;86.3778;98.2892
331;15/12/2016;2016.95557;2016;12;15;18;3;295.83701;31.67;57;56.5962;21.7736;36.6535;5.1839;216.28999;0.435;48.07;0.093;25.54177;1;0;68.5101;8.9373;30.7821;86.3778;98.2892
331;15/12/2016;2016.95557;2016;12;15;18;3;295.83701;31.67;59;58.582;21.7711;36.6523;5.1836;216.3;0.434;45.43;0.09;25.54166;1;0;68.5101;8.9373;30.7821;86.3778;98.2892
331;15/12/2016;2016.95557;2016;12;15;18;3;295.83701;31.67;61;60.5676;21.7612;36.6523;5.1826;216.33;0.433;35.83;0.087;25.54455;1;0;68.5101;8.9373;30.7821;86.3778;98.2892
331;15/12/2016;2016.95557;2016;12;15;18;3;295.83701;31.67;63;62.553;21.7517;36.6522;5.1816;216.17999;0.433;26.78;0.086;25.54725;1;0;68.5101;8.9373;30.7821;86.3778;98.2892
331;15/12/2016;2016.95557;2016;12;15;18;3;295.83701;31.67;65;64.5389;21.7338;36.6524;5.1798;215.71001;0.433;22.59;0.085;25.55253;1;0;68.5101;8.9373;30.7821;86.3778;98.2892
331;15/12/2016;2016.95557;2016;12;15;18;3;295.83701;31.67;67;66.5236;21.7114;36.6566;5.1781;216.25999;0.433;20.99;0.088;25.56211;1;0;68.5101;8.9373;30.7821;86.3778;98.2892
331;15/12/2016;2016.95557;2016;12;15;18;3;295.83701;31.67;69;68.5101;21.6826;36.654;5.1748;216.39999;0.433;20.31;0.092;25.5683;1;2;68.5101;8.9373;30.7821;86.3778;98.2892
331;15/12/2016;2016.95557;2016;12;15;18;3;295.83701;31.67;71;70.4941;21.665;36.6532;5.1729;216.14999;0.435;16.07;0.09;25.57273;1;2;68.5101;8.9373;30.7821;86.3778;98.2892
331;15/12/2016;2016.95557;2016;12;15;18;3;295.83701;31.67;73;72.4814;21.6348;36.6562;5.1701;216.32001;0.435;14.67;0.093;25.58356;1;2;68.5101;8.9373;30.7821;86.3778;98.2892
331;15/12/2016;2016.95557;2016;12;15;18;3;295.83701;31.67;75;74.4656;21.6284;36.6574;5.1697;215.3;0.435;13.58;0.092;25.58637;1;2;68.5101;8.9373;30.7821;86.3778;98.2892
331;15/12/2016;2016.95557;2016;12;15;18;3;295.83701;31.67;77;76.451;21.6267;36.6577;5.1696;216.08;0.436;12.68;0.094;25.58718;1;2;68.5101;8.9373;30.7821;86.3778;98.2892
331;15/12/2016;2016.95557;2016;12;15;18;3;295.83701;31.67;79;78.4364;21.617;36.6586;5.1688;215.83;0.436;12.81;0.09;25.59069;1;2;68.5101;8.9373;30.7821;86.3778;98.2892
331;15/12/2016;2016.95557;2016;12;15;18;3;295.83701;31.67;81;80.4217;21.6026;36.6639;5.168;216.55;0.437;13.77;0.103;25.59885;1;2;68.5101;8.9373;30.7821;86.3778;98.2892
331;15/12/2016;2016.95557;2016;12;15;18;3;295.83701;31.67;83;82.407;21.5979;36.6642;5.1676;215.89999;0.437;16.52;0.101;25.6005;1;2;68.5101;8.9373;30.7821;86.3778;98.2892
331;15/12/2016;2016.95557;2016;12;15;18;3;295.83701;31.67;85;84.3929;21.5939;36.6644;5.1673;216.02;0.437;13.01;0.101;25.60188;1;2;68.5101;8.9373;30.7821;86.3778;98.2892
331;15/12/2016;2016.95557;2016;12;15;18;3;295.83701;31.67;87;86.3778;21.591;36.6647;5.1671;216.33;0.437;10.79;0.103;25.60303;1;2;68.5101;8.9373;30.7821;86.3778;98.2892
331;15/12/2016;2016.95557;2016;12;15;18;3;295.83701;31.67;89;88.3634;21.5899;36.6651;5.1672;215.85001;0.436;10.77;0.102;25.60375;1;2;68.5101;8.9373;30.7821;86.3778;98.2892
331;15/12/2016;2016.95557;2016;12;15;18;3;295.83701;31.67;91;90.3488;21.5897;36.6652;5.1672;216.07001;0.436;9.22;0.097;25.60399;1;2;68.5101;8.9373;30.7821;86.3778;98.2892
331;15/12/2016;2016.95557;2016;12;15;18;3;295.83701;31.67;93;92.334;21.5865;36.6655;5.167;216.16;0.435;9.58;0.095;25.60522;1;2;68.5101;8.9373;30.7821;86.3778;98.2892
331;15/12/2016;2016.95557;2016;12;15;18;3;295.83701;31.67;95;94.319;21.5794;36.6654;5.1663;215.86;0.434;10.08;0.088;25.60723;1;2;68.5101;8.9373;30.7821;86.3778;98.2892
331;15/12/2016;2016.95557;2016;12;15;18;3;295.83701;31.67;97;96.305;21.5765;36.6655;5.1661;215.99001;0.435;10.02;0.078;25.60823;1;2;68.5101;8.9373;30.7821;86.3778;98.2892
331;15/12/2016;2016.95557;2016;12;15;18;3;295.83701;31.67;99;98.2892;21.5734;36.6665;5.166;216.14;0.433;7.81;0.087;25.60996;1;2;68.5101;8.9373;30.7821;86.3778;98.2892
331;15/12/2016;2016.95557;2016;12;15;18;3;295.83701;31.67;101;100.275;21.5714;36.6675;5.166;215.95;0.433;7.23;0.081;25.61139;1;2;68.5101;8.9373;30.7821;86.3778;98.2892
331;15/12/2016;2016.95557;2016;12;15;18;3;295.83701;31.67;103;102.2598;21.5703;36.6677;5.166;216.17;0.432;7.29;0.079;25.61196;1;2;68.5101;8.9373;30.7821;86.3778;98.2892
331;15/12/2016;2016.95557;2016;12;15;18;3;295.83701;31.67;105;104.2451;21.5693;36.6677;5.166;216.22;0.433;6.97;0.082;25.61235;1;2;68.5101;8.9373;30.7821;86.3778;98.2892
331;15/12/2016;2016.95557;2016;12;15;18;3;295.83701;31.67;107;106.2299;21.569;36.6678;5.1661;216.14;0.433;6.16;0.083;25.61262;1;2;68.5101;8.9373;30.7821;86.3778;98.2892
331;15/12/2016;2016.95557;2016;12;15;18;3;295.83701;31.67;109;108.2152;21.5683;36.6679;5.1661;216.08;0.432;6.08;0.082;25.613;1;2;68.5101;8.9373;30.7821;86.3778;98.2892
331;15/12/2016;2016.95557;2016;12;15;18;3;295.83701;31.67;111;110.2003;21.5647;36.6685;5.1659;215.3;0.432;5.8;0.079;25.61457;1;2;68.5101;8.9373;30.7821;86.3778;98.2892
